SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
SE-Nor,55,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Gill HS-50
SE-Nor,55,GRP_VAR_INFO,VAR_INFO_UNIT,Decimal degrees
SE-Nor,55,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,55,GRP_VAR_INFO,VAR_INFO_DATE,202304201130
SE-Nor,56,GRP_VAR_INFO,VAR_INFO_VARNAME,WS
SE-Nor,56,GRP_VAR_INFO,VAR_INFO_HEIGHT,36
SE-Nor,56,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Gill HS-50
SE-Nor,56,GRP_VAR_INFO,VAR_INFO_UNIT,m s-1
SE-Nor,56,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,56,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,57,GRP_VAR_INFO,VAR_INFO_VARNAME,WS
SE-Nor,57,GRP_VAR_INFO,VAR_INFO_HEIGHT,12
SE-Nor,57,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Gill HS-50
